Texas Education Agency

Total Enrollment Counts in Student Program and Special Populations Reports

PEIMS Data 2022-2023

"SCOPE","AGGREGATION LEVEL","YEAR","CAMPUS NUMBER","CAMPUS NAME","GRADE GROUP","DISTRICT NUMBER","DISTRICT NAME","REGION","COUNTY NUMBER","COUNTY NAME","ALL ENROLLMENT","AT RISK","BILINGUAL","DYSLEXIC","ECONOMICALLY DISADVANTAGED","EMERGENT BILINGUAL/ENGLISH LEARNER","ESL","FOSTER CARE","GIFTED & TALENTED","HOMELESS","MILITARY CONNECTED","SECTION 504","SPECIAL EDUCATION","TITLE I"
"STATE","CAMPUS","2022-2023",220908206,"MARY LILLARD I S","MIDDLE SCHOOL",220908,"MANSFIELD ISD",11,220,"TARRANT COUNTY",774,268,0,56,244,88,86,0,45,0,49,64,91,0
"STATE","CAMPUS","2022-2023",015916115,"MARY LOU HARTMAN","ELEMENTARY",015916,"JUDSON ISD",20,015,"BEXAR COUNTY",797,610,226,18,525,260,50,-999,28,24,40,15,96,797
"STATE","CAMPUS","2022-2023",057905274,"MARY MCLEOD BETHUNE EL","ELEMENTARY",057905,"DALLAS ISD",10,057,"DALLAS COUNTY",565,339,309,41,496,306,0,-999,110,-999,-999,34,67,565
"STATE","CAMPUS","2022-2023",220908201,"MARY ORR INT","MIDDLE SCHOOL",220908,"MANSFIELD ISD",11,220,"TARRANT COUNTY",655,290,0,65,298,99,95,-999,49,-999,36,83,117,655
"STATE","CAMPUS","2022-2023",157901101,"MASON EL","ELEMENTARY",157901,"MASON ISD",15,157,"MASON COUNTY",291,128,0,18,146,42,42,-999,17,-999,-999,15,40,291
"STATE","CAMPUS","2022-2023",157901001,"MASON H S","HIGH SCHOOL",157901,"MASON ISD",15,157,"MASON COUNTY",214,75,0,29,91,12,12,0,51,-999,-999,38,19,214
"STATE","CAMPUS","2022-2023",157901041,"MASON J H","MIDDLE SCHOOL",157901,"MASON ISD",15,157,"MASON COUNTY",204,77,0,23,98,22,22,0,46,0,-999,25,22,204
"STATE","CAMPUS","2022-2023",020908112,"MASSEY RANCH EL","ELEMENTARY",020908,"PEARLAND ISD",04,020,"BRAZORIA COUNTY",621,250,0,19,252,70,35,-999,36,-999,51,-999,92,-999
"STATE","CAMPUS","2022-2023",101903143,"MATA INT","MIDDLE SCHOOL",101903,"ALIEF ISD",04,101,"HARRIS COUNTY",778,712,417,54,707,524,110,-999,39,24,-999,28,123,778
"STATE","CAMPUS","2022-2023",158904101,"MATAGORDA SCHOOL","ELEMENTARY / SECONDARY",158904,"MATAGORDA ISD",03,158,"MATAGORDA COUNTY",89,64,0,-999,61,-999,-999,0,-999,-999,0,10,12,89
"STATE","CAMPUS","2022-2023",057916142,"MATH/SCIENCE/TECH MAGNET","ELEMENTARY",057916,"RICHARDSON ISD",10,057,"DALLAS COUNTY",601,273,0,42,308,184,177,-999,114,-999,12,42,87,601
"STATE","CAMPUS","2022-2023",043910122,"MATHEWS EL","ELEMENTARY",043910,"PLANO ISD",10,043,"COLLIN COUNTY",477,145,0,21,61,85,80,0,75,-999,0,26,74,0
"STATE","CAMPUS","2022-2023",227901123,"MATHEWS EL","ELEMENTARY",227901,"AUSTIN ISD",13,227,"TRAVIS COUNTY",345,68,0,15,110,46,39,0,42,-999,0,28,44,-999
"STATE","CAMPUS","2022-2023",205904101,"MATHIS EL","ELEMENTARY",205904,"MATHIS ISD",02,205,"SAN PATRICIO COUNTY",409,164,0,0,360,-999,-999,-999,-999,15,-999,21,61,409
"STATE","CAMPUS","2022-2023",205904001,"MATHIS H S","HIGH SCHOOL",205904,"MATHIS ISD",02,205,"SAN PATRICIO COUNTY",434,226,0,21,354,-999,-999,-999,26,-999,0,39,60,434
"STATE","CAMPUS","2022-2023",205904102,"MATHIS INT","ELEMENTARY",205904,"MATHIS ISD",02,205,"SAN PATRICIO COUNTY",323,132,0,13,279,-999,-999,-999,17,0,-999,31,69,323
"STATE","CAMPUS","2022-2023",205904041,"MATHIS MIDDLE","MIDDLE SCHOOL",205904,"MATHIS ISD",02,205,"SAN PATRICIO COUNTY",319,164,0,17,273,-999,-999,-999,-999,-999,-999,41,42,319
"STATE","CAMPUS","2022-2023",240903116,"MATIAS DE LLANO EL","ELEMENTARY",240903,"UNITED ISD",01,240,"WEBB COUNTY",400,229,146,33,279,158,-999,0,29,-999,18,48,68,400
"STATE","CAMPUS","2022-2023",152901011,"MATTHEWS ACADEMY","HIGH SCHOOL",152901,"LUBBOCK ISD",17,152,"LUBBOCK COUNTY",103,78,0,-999,101,-999,-999,0,-999,-999,0,-999,16,103
"STATE","CAMPUS","2022-2023",101917134,"MATTHYS EL","ELEMENTARY",101917,"PASADENA ISD",04,101,"HARRIS COUNTY",496,384,212,15,459,230,-999,0,16,-999,0,-999,85,496
"STATE","CAMPUS","2022-2023",101907105,"MATZKE EL","ELEMENTARY",101907,"CYPRESS-FAIRBANKS ISD",04,101,"HARRIS COUNTY",1063,592,75,42,822,253,114,-999,16,-999,32,30,165,1063
"STATE","CAMPUS","2022-2023",019903001,"MAUD SCHOOL","ELEMENTARY / SECONDARY",019903,"MAUD ISD",08,019,"BOWIE COUNTY",476,159,0,56,269,-999,-999,0,30,-999,-999,77,60,476
"STATE","CAMPUS","2022-2023",220905124,"MAUDE I LOGAN EL","ELEMENTARY",220905,"FORT WORTH ISD",11,220,"TARRANT COUNTY",309,243,72,10,291,105,-999,0,17,13,-999,10,43,309
"STATE","CAMPUS","2022-2023",159901107,"MAUDE MAE KIRCHNER EL","ELEMENTARY",159901,"EAGLE PASS ISD",20,159,"MAVERICK COUNTY",132,100,69,-999,108,69,0,0,12,0,0,-999,-999,132
"STATE","CAMPUS","2022-2023",014906141,"MAUDE MOORE WOOD EL","ELEMENTARY",014906,"KILLEEN ISD",12,014,"BELL COUNTY",681,244,0,49,287,52,38,-999,16,-999,389,78,132,681
"STATE","CAMPUS","2022-2023",220905160,"MAUDRIE WALTON EL","ELEMENTARY",220905,"FORT WORTH ISD",11,220,"TARRANT COUNTY",289,197,31,14,268,66,18,0,21,-999,-999,14,46,289
"STATE","CAMPUS","2022-2023",101914101,"MAURICE L WOLFE EL","ELEMENTARY",101914,"KATY ISD",04,101,"HARRIS COUNTY",405,203,0,-999,260,68,62,0,24,-999,-999,10,70,405
"STATE","CAMPUS","2022-2023",181908102,"MAURICEVILLE EL","ELEMENTARY",181908,"LITTLE CYPRESS-MAURICEVILLE CISD",05,181,"ORANGE COUNTY",571,290,0,70,351,26,24,-999,-999,0,-999,49,111,571
"STATE","CAMPUS","2022-2023",181908042,"MAURICEVILLE MIDDLE","MIDDLE SCHOOL",181908,"LITTLE CYPRESS-MAURICEVILLE CISD",05,181,"ORANGE COUNTY",292,159,0,38,143,-999,-999,0,-999,-999,0,56,35,-999
"STATE","CAMPUS","2022-2023",199901043,"MAURINE CAIN MIDDLE","JUNIOR HIGH SCHOOL",199901,"ROCKWALL ISD",10,199,"ROCKWALL COUNTY",1122,325,0,130,348,155,151,-999,100,-999,82,154,148,-999
"STATE","CAMPUS","2022-2023",043905052,"MAUS MIDDLE","MIDDLE SCHOOL",043905,"FRISCO ISD",10,043,"COLLIN COUNTY",939,219,0,69,140,64,49,0,151,-999,0,112,98,-999
"STATE","CAMPUS","2022-2023",015907150,"MAVERICK EL","ELEMENTARY",015907,"SAN ANTONIO ISD",20,015,"BEXAR COUNTY",499,328,135,11,463,130,-999,-999,24,12,15,-999,108,499
"STATE","CAMPUS","2022-2023",043901106,"MAX O VAUGHAN EL","ELEMENTARY",043901,"ALLEN ISD",10,043,"COLLIN COUNTY",704,181,0,62,147,73,42,0,279,-999,65,48,106,-999
"STATE","CAMPUS","2022-2023",014906129,"MAXDALE EL","ELEMENTARY",014906,"KILLEEN ISD",12,014,"BELL COUNTY",569,254,0,32,418,53,47,0,10,-999,261,44,84,569
"STATE","CAMPUS","2022-2023",067904101,"MAXFIELD EL","ELEMENTARY",067904,"GORMAN ISD",14,067,"EASTLAND COUNTY",105,44,0,16,81,-999,-999,0,-999,-999,0,11,20,105
"STATE","CAMPUS","2022-2023",015915157,"MAY EL","ELEMENTARY",015915,"NORTHSIDE ISD",20,015,"BEXAR COUNTY",411,254,114,14,202,125,16,-999,16,-999,18,10,60,-999
"STATE","CAMPUS","2022-2023",025905101,"MAY EL","ELEMENTARY",025905,"MAY ISD",15,025,"BROWN COUNTY",120,26,0,-999,86,-999,-999,0,-999,-999,-999,-999,29,120
"STATE","CAMPUS","2022-2023",025905001,"MAY H S","HIGH SCHOOL",025905,"MAY ISD",15,025,"BROWN COUNTY",134,39,0,-999,73,-999,-999,0,-999,0,0,-999,14,0
"STATE","CAMPUS","2022-2023",057905030,"MAYA ANGELOU H S","HIGH SCHOOL",057905,"DALLAS ISD",10,057,"DALLAS COUNTY","<10",-999,0,-999,-999,-999,-999,-999,-999,0,0,0,-999,0
"STATE","CAMPUS","2022-2023",101914111,"MAYDE CREEK EL","ELEMENTARY",101914,"KATY ISD",04,101,"HARRIS COUNTY",824,500,0,54,669,182,149,-999,15,19,30,25,143,824
"STATE","CAMPUS","2022-2023",101914005,"MAYDE CREEK H S","HIGH SCHOOL",101914,"KATY ISD",04,101,"HARRIS COUNTY",2940,1666,0,182,2308,569,507,-999,137,42,125,170,381,42
"STATE","CAMPUS","2022-2023",101914043,"MAYDE CREEK J H","MIDDLE SCHOOL",101914,"KATY ISD",04,101,"HARRIS COUNTY",1273,825,0,117,976,412,327,-999,46,26,28,50,215,26
"STATE","CAMPUS","2022-2023",091903112,"MAYES EL","ELEMENTARY",091903,"DENISON ISD",10,091,"GRAYSON COUNTY",471,283,113,21,300,145,-999,0,-999,-999,10,22,-999,471
"STATE","CAMPUS","2022-2023",043911108,"MAYFIELD EL","ELEMENTARY",043911,"PRINCETON ISD",10,043,"COLLIN COUNTY",609,342,117,33,443,183,64,0,18,-999,0,18,90,609
"STATE","CAMPUS","2022-2023",070915001,"MAYPEARL H S","HIGH SCHOOL",070915,"MAYPEARL ISD",10,070,"ELLIS COUNTY",363,136,0,40,144,30,30,0,30,-999,-999,48,44,0
"STATE","CAMPUS","2022-2023",070915041,"MAYPEARL MIDDLE","MIDDLE SCHOOL",070915,"MAYPEARL ISD",10,070,"ELLIS COUNTY",306,115,0,35,130,21,20,0,23,-999,-999,-999,44,306
"STATE","CAMPUS","2022-2023",070915102,"MAYPEARL PRI","ELEMENTARY",070915,"MAYPEARL ISD",10,070,"ELLIS COUNTY",187,70,0,0,90,21,21,-999,-999,-999,-999,-999,19,187
"STATE","CAMPUS","2022-2023",108906001,"MCALLEN H S","HIGH SCHOOL",108906,"MCALLEN ISD",01,108,"HIDALGO COUNTY",2133,1301,0,128,1344,561,555,0,241,16,-999,245,247,2133
"STATE","CAMPUS","2022-2023",184907042,"MCANALLY MIDDLE","MIDDLE SCHOOL",184907,"ALEDO ISD",11,184,"PARKER COUNTY",868,266,0,92,194,33,33,0,51,-999,49,113,101,-999
"STATE","CAMPUS","2022-2023",015915230,"MCANDREW EL","ELEMENTARY",015915,"NORTHSIDE ISD",20,015,"BEXAR COUNTY",293,85,0,-999,26,-999,0,0,26,-999,19,19,36,0
"STATE","CAMPUS","2022-2023",061902114,"MCAULIFFE EL","ELEMENTARY",061902,"LEWISVILLE ISD",11,061,"DENTON COUNTY",539,116,0,63,34,13,-999,0,33,-999,22,19,133,0
"STATE","CAMPUS","2022-2023",108906123,"MCAULIFFE EL","ELEMENTARY",108906,"MCALLEN ISD",01,108,"HIDALGO COUNTY",413,261,151,41,348,168,12,-999,31,11,-999,46,94,413
"STATE","CAMPUS","2022-2023",227901165,"MCBEE EL","ELEMENTARY",227901,"AUSTIN ISD",13,227,"TRAVIS COUNTY",344,287,217,10,333,278,11,0,17,-999,0,-999,53,344
"STATE","CAMPUS","2022-2023",043910135,"MCCALL EL","ELEMENTARY",043910,"PLANO ISD",10,043,"COLLIN COUNTY",497,207,0,14,183,141,125,0,48,0,0,27,47,497
"STATE","CAMPUS","2022-2023",184907104,"MCCALL EL","ELEMENTARY",184907,"ALEDO ISD",11,184,"PARKER COUNTY",570,85,0,42,87,16,16,0,46,-999,77,39,75,0
"STATE","CAMPUS","2022-2023",227901005,"MCCALLUM H S","HIGH SCHOOL",227901,"AUSTIN ISD",13,227,"TRAVIS COUNTY",1824,580,0,166,418,109,56,0,363,-999,0,486,194,-999
"STATE","CAMPUS","2022-2023",231901001,"MCCAMEY H S","HIGH SCHOOL",231901,"MCCAMEY ISD",18,231,"UPTON COUNTY",143,75,0,-999,84,-999,-999,0,13,0,0,11,15,143
"STATE","CAMPUS","2022-2023",231901041,"MCCAMEY MIDDLE","MIDDLE SCHOOL",231901,"MCCAMEY ISD",18,231,"UPTON COUNTY",153,93,0,11,102,18,-999,0,10,0,-999,11,19,153
"STATE","CAMPUS","2022-2023",231901102,"MCCAMEY PRI","ELEMENTARY",231901,"MCCAMEY ISD",18,231,"UPTON COUNTY",209,112,0,-999,158,-999,16,0,0,0,0,0,38,209
"STATE","CAMPUS","2022-2023",249905041,"MCCARROLL MIDDLE","MIDDLE SCHOOL",249905,"DECATUR ISD",11,249,"WISE COUNTY",821,439,0,85,384,134,88,0,85,-999,33,116,133,0
"STATE","CAMPUS","2022-2023",043918101,"MCCLENDON EL","ELEMENTARY",043918,"COMMUNITY ISD",10,043,"COLLIN COUNTY",697,536,349,29,459,356,-999,-999,24,10,13,23,84,697
"STATE","CAMPUS","2022-2023",015904002,"MCCOLLUM H S","HIGH SCHOOL",015904,"HARLANDALE ISD",20,015,"BEXAR COUNTY",1494,1089,0,64,1168,190,130,-999,106,13,-999,152,219,1494
"STATE","CAMPUS","2022-2023",057903114,"MCCOY EL","ELEMENTARY",057903,"CARROLLTON-FARMERS BRANCH ISD",10,057,"DALLAS COUNTY",447,121,0,16,126,69,54,0,258,-999,0,12,62,-999
"STATE","CAMPUS","2022-2023",057911105,"MCCULLOCH INTERMEDIATE SCHOOL","MIDDLE SCHOOL",057911,"HIGHLAND PARK ISD",10,057,"DALLAS COUNTY",926,96,0,107,-999,-999,-999,0,235,0,0,162,133,0
"STATE","CAMPUS","2022-2023",170902053,"MCCULLOUGH J H","JUNIOR HIGH SCHOOL",170902,"CONROE ISD",06,170,"MONTGOMERY COUNTY",2178,452,0,121,310,204,196,0,360,-999,-999,278,132,-999
"STATE","CAMPUS","2022-2023",011905101,"MCDADE EL","ELEMENTARY",011905,"MCDADE ISD",13,011,"BASTROP COUNTY",201,66,0,13,118,50,49,-999,-999,-999,-999,17,33,201
"STATE","CAMPUS","2022-2023",011905001,"MCDADE H S","HIGH SCHOOL",011905,"MCDADE ISD",13,011,"BASTROP COUNTY",155,57,0,19,66,34,33,0,-999,-999,-999,18,26,155
"STATE","CAMPUS","2022-2023",015915158,"MCDERMOTT EL","ELEMENTARY",015915,"NORTHSIDE ISD",20,015,"BEXAR COUNTY",683,507,38,-999,546,192,42,-999,23,-999,13,35,90,683
"STATE","CAMPUS","2022-2023",057914044,"MCDONALD MIDDLE","MIDDLE SCHOOL",057914,"MESQUITE ISD",10,057,"DALLAS COUNTY",786,628,0,112,676,329,282,-999,97,24,23,104,134,786
"STATE","CAMPUS","2022-2023",101915122,"MCDOUGLE EL","ELEMENTARY",101915,"KLEIN ISD",04,101,"HARRIS COUNTY",505,399,221,-999,442,291,67,-999,12,-999,-999,15,76,505
"STATE","CAMPUS","2022-2023",163904041,"MCDOWELL MIDDLE","MIDDLE SCHOOL",163904,"HONDO ISD",20,163,"MEDINA COUNTY",420,256,0,44,266,-999,-999,0,23,0,10,-999,53,420
"STATE","CAMPUS","2022-2023",101914145,"MCELWAIN EL","ELEMENTARY",101914,"KATY ISD",04,101,"HARRIS COUNTY",1374,685,0,100,710,303,236,-999,31,-999,70,34,220,-999
"STATE","CAMPUS","2022-2023",101907150,"MCFEE EL","ELEMENTARY",101907,"CYPRESS-FAIRBANKS ISD",04,101,"HARRIS COUNTY",975,600,119,15,785,307,99,-999,19,-999,27,13,124,975
"STATE","CAMPUS","2022-2023",101905103,"MCGHEE EL","ELEMENTARY",101905,"CHANNELVIEW ISD",04,101,"HARRIS COUNTY",846,681,396,26,745,425,17,-999,48,-999,-999,18,137,846
"STATE","CAMPUS","2022-2023",226903115,"MCGILL EL","ELEMENTARY",226903,"SAN ANGELO ISD",15,226,"TOM GREEN COUNTY",306,188,0,-999,242,17,-999,-999,-999,-999,16,-999,34,306
"STATE","CAMPUS","2022-2023",101912179,"MCGOWEN EL","ELEMENTARY",101912,"HOUSTON ISD",04,101,"HARRIS COUNTY",385,245,0,14,380,83,78,0,19,59,0,11,34,385
"STATE","CAMPUS","2022-2023",101907160,"MCGOWN EL","ELEMENTARY",101907,"CYPRESS-FAIRBANKS ISD",04,101,"HARRIS COUNTY",1103,386,0,17,117,221,209,-999,161,-999,54,24,127,-999
"STATE","CAMPUS","2022-2023",161909101,"MCGREGOR EL","ELEMENTARY",161909,"MCGREGOR ISD",12,161,"MCLENNAN COUNTY",454,215,0,-999,304,69,0,-999,-999,-999,16,-999,65,454
"STATE","CAMPUS","2022-2023",161909001,"MCGREGOR H S","HIGH SCHOOL",161909,"MCGREGOR ISD",12,161,"MCLENNAN COUNTY",418,155,0,62,243,33,0,0,29,-999,-999,63,41,0
"STATE","CAMPUS","2022-2023",161909102,"MCGREGOR PRI","ELEMENTARY",161909,"MCGREGOR ISD",12,161,"MCLENNAN COUNTY","<300",139,28,-999,-999,52,-999,-999,-999,-999,-999,-999,42,292
"STATE","CAMPUS","2022-2023",057903124,"MCKAMY EL","ELEMENTARY",057903,"CARROLLTON-FARMERS BRANCH ISD",10,057,"DALLAS COUNTY",533,381,129,15,435,197,17,0,35,13,-999,-999,99,533
"STATE","CAMPUS","2022-2023",061902053,"MCKAMY MIDDLE","MIDDLE SCHOOL",061902,"LEWISVILLE ISD",11,061,"DENTON COUNTY",805,188,0,61,42,48,45,0,171,0,17,79,104,0
"STATE","CAMPUS","2022-2023",057914118,"MCKENZIE EL","ELEMENTARY",057914,"MESQUITE ISD",10,057,"DALLAS COUNTY",396,236,111,44,353,142,31,0,10,-999,-999,35,71,396
"STATE","CAMPUS","2022-2023",043907007,"MCKINNEY BOYD H S","HIGH SCHOOL",043907,"MCKINNEY ISD",10,043,"COLLIN COUNTY",2651,625,0,179,557,169,173,-999,360,20,142,504,217,0
"STATE","CAMPUS","2022-2023",043907002,"MCKINNEY H S","HIGH SCHOOL",043907,"MCKINNEY ISD",10,043,"COLLIN COUNTY",2918,1002,0,187,1164,374,370,-999,289,36,143,477,353,0
"STATE","CAMPUS","2022-2023",043907004,"MCKINNEY NORTH H S","HIGH SCHOOL",043907,"MCKINNEY ISD",10,043,"COLLIN COUNTY",2156,641,0,150,629,133,129,0,233,34,155,381,273,0
"STATE","CAMPUS","2022-2023",057903135,"MCLAUGHLIN STRICKLAND EL","ELEMENTARY",057903,"CARROLLTON-FARMERS BRANCH ISD",10,057,"DALLAS COUNTY",682,487,227,27,606,365,46,0,40,-999,-999,22,90,682
"STATE","CAMPUS","2022-2023",220905069,"MCLEAN 6TH GRADE","MIDDLE SCHOOL",220905,"FORT WORTH ISD",11,220,"TARRANT COUNTY",414,249,0,39,256,130,118,0,119,-999,16,56,38,414
"STATE","CAMPUS","2022-2023",220905050,"MCLEAN MIDDLE","MIDDLE SCHOOL",220905,"FORT WORTH ISD",11,220,"TARRANT COUNTY",948,559,0,88,599,284,244,-999,259,12,32,139,79,948
"STATE","CAMPUS","2022-2023",090903001,"MCLEAN SCHOOL","ELEMENTARY / SECONDARY",090903,"MCLEAN ISD",16,090,"GRAY COUNTY",198,46,0,16,128,-999,-999,0,0,0,0,21,34,198
"STATE","CAMPUS","2022-2023",161910004,"MCLENNAN CO CHALLENGE ACADEMY","JUNIOR HIGH SCHOOL",161910,"MOODY ISD",12,161,"MCLENNAN COUNTY","<10",-999,0,0,-999,0,0,0,0,0,0,0,0,-999
"STATE","CAMPUS","2022-2023",161925005,"MCLENNAN COUNTY CHALLENGE ACADEMY","HIGH SCHOOL",161925,"GHOLSON ISD",12,161,"MCLENNAN COUNTY","<10",0,0,0,-999,0,0,0,0,0,0,0,0,-999
"STATE","CAMPUS","2022-2023",034906101,"MCLEOD EL","ELEMENTARY",034906,"MCLEOD ISD",08,034,"CASS COUNTY",165,113,0,25,117,0,0,0,14,-999,0,28,28,165
"STATE","CAMPUS","2022-2023",034906001,"MCLEOD H S","HIGH SCHOOL",034906,"MCLEOD ISD",08,034,"CASS COUNTY",109,45,0,17,46,0,0,0,17,-999,0,24,10,109
"STATE","CAMPUS","2022-2023",034906041,"MCLEOD MIDDLE","MIDDLE SCHOOL",034906,"MCLEOD ISD",08,034,"CASS COUNTY",140,53,0,28,75,0,0,0,14,0,0,35,17,140
"STATE","CAMPUS","2022-2023",101917122,"MCMASTERS EL","ELEMENTARY",101917,"PASADENA ISD",04,101,"HARRIS COUNTY",363,204,105,16,321,113,0,0,17,-999,-999,-999,73,363
"STATE","CAMPUS","2022-2023",061901046,"MCMATH MIDDLE","MIDDLE SCHOOL",061901,"DENTON ISD",11,061,"DENTON COUNTY",761,228,0,79,420,179,177,-999,106,-999,12,117,133,-999
"STATE","CAMPUS","2022-2023",174904043,"MCMICHAEL MIDDLE","MIDDLE SCHOOL",174904,"NACOGDOCHES ISD",07,174,"NACOGDOCHES COUNTY",1390,1026,-999,52,1144,427,257,-999,87,-999,-999,83,218,1390
"STATE","CAMPUS","2022-2023",101905104,"MCMULLAN EL","ELEMENTARY",101905,"CHANNELVIEW ISD",04,101,"HARRIS COUNTY",506,423,277,24,465,317,26,-999,-999,-999,-999,-999,87,506
"STATE","CAMPUS","2022-2023",162904001,"MCMULLEN COUNTY SCHOOL","ELEMENTARY / SECONDARY",162904,"MCMULLEN COUNTY ISD",02,162,"MCMULLEN COUNTY",282,90,0,28,82,-999,-999,0,27,0,0,34,24,0
"STATE","CAMPUS","2022-2023",061901106,"MCNAIR EL","ELEMENTARY",061901,"DENTON ISD",11,061,"DENTON COUNTY",561,245,133,31,319,159,26,0,44,0,-999,22,110,561
"STATE","CAMPUS","2022-2023",101912227,"MCNAMARA EL","ELEMENTARY",101912,"HOUSTON ISD",04,101,"HARRIS COUNTY",993,907,436,-999,979,862,304,0,34,36,-999,-999,48,993
"STATE","CAMPUS","2022-2023",246909004,"MCNEIL H S","HIGH SCHOOL",246909,"ROUND ROCK ISD",13,246,"WILLIAMSON COUNTY",2515,894,0,155,651,238,230,-999,324,41,54,306,284,41
"STATE","CAMPUS","2022-2023",243905047,"MCNIEL MIDDLE","MIDDLE SCHOOL",243905,"WICHITA FALLS ISD",09,243,"WICHITA COUNTY",1106,528,0,113,543,43,40,0,131,-999,96,147,216,1106
"STATE","CAMPUS","2022-2023",220901165,"MCNUTT EL","ELEMENTARY",220901,"ARLINGTON ISD",11,220,"TARRANT COUNTY",666,476,154,18,555,263,110,0,72,19,-999,12,76,666
"STATE","CAMPUS","2022-2023",094901106,"MCQUEENEY EL","ELEMENTARY",094901,"SEGUIN ISD",20,094,"GUADALUPE COUNTY",314,200,0,12,263,-999,-999,-999,16,-999,-999,19,43,314
"STATE","CAMPUS","2022-2023",220905143,"MCRAE EL","ELEMENTARY",220905,"FORT WORTH ISD",11,220,"TARRANT COUNTY",563,483,324,19,542,368,-999,0,20,-999,-999,19,73,563
"STATE","CAMPUS","2022-2023",101912062,"MCREYNOLDS MIDDLE","MIDDLE SCHOOL",101912,"HOUSTON ISD",04,101,"HARRIS COUNTY",398,297,-999,29,391,163,154,0,31,-999,0,16,62,398
"STATE","CAMPUS","2022-2023",101914116,"MCROBERTS EL","ELEMENTARY",101914,"KATY ISD",04,101,"HARRIS COUNTY",708,524,309,45,546,391,76,-999,25,16,10,13,137,708
"STATE","CAMPUS","2022-2023",043905138,"MCSPEDDEN EL","ELEMENTARY",043905,"FRISCO ISD",10,043,"COLLIN COUNTY",778,215,0,15,49,197,47,0,82,0,-999,24,70,0
"STATE","CAMPUS","2022-2023",057903129,"MCWHORTER EL","ELEMENTARY",057903,"CARROLLTON-FARMERS BRANCH ISD",10,057,"DALLAS COUNTY",698,260,171,19,619,249,21,0,22,-999,0,10,97,698
"STATE","CAMPUS","2022-2023",057914106,"MCWHORTER EL","ELEMENTARY",057914,"MESQUITE ISD",10,057,"DALLAS COUNTY",516,396,186,44,481,268,56,0,19,15,10,24,87,516
"STATE","CAMPUS","2022-2023",152901169,"MCWHORTER EL","ELEMENTARY",152901,"LUBBOCK ISD",17,152,"LUBBOCK COUNTY",535,369,170,18,503,159,25,-999,28,-999,0,19,78,535
"STATE","CAMPUS","2022-2023",220905051,"MEACHAM MIDDLE","MIDDLE SCHOOL",220905,"FORT WORTH ISD",11,220,"TARRANT COUNTY",697,629,0,85,642,419,332,0,119,10,-999,85,100,697
"STATE","CAMPUS","2022-2023",015915185,"MEAD EL","ELEMENTARY",015915,"NORTHSIDE ISD",20,015,"BEXAR COUNTY",803,623,51,15,727,317,64,-999,29,-999,-999,18,94,803
"STATE","CAMPUS","2022-2023",101902055,"MEAD MIDDLE","MIDDLE SCHOOL",101902,"ALDINE ISD",04,101,"HARRIS COUNTY",1012,847,0,108,938,503,405,-999,105,0,0,95,92,1012
"STATE","CAMPUS","2022-2023",101917111,"MEADOR EL","ELEMENTARY",101917,"PASADENA ISD",04,101,"HARRIS COUNTY",467,317,130,16,430,161,-999,0,13,0,0,11,52,467
"STATE","CAMPUS","2022-2023",220916122,"MEADOW CREEK EL","ELEMENTARY",220916,"HURST-EULESS-BEDFORD ISD",11,220,"TARRANT COUNTY",673,282,0,37,229,75,70,-999,29,10,31,39,100,-999
"STATE","CAMPUS","2022-2023",223902001,"MEADOW SCHOOL","ELEMENTARY / SECONDARY",223902,"MEADOW ISD",17,223,"TERRY COUNTY",253,114,0,14,181,15,-999,-999,14,0,-999,22,34,253
"STATE","CAMPUS","2022-2023",015915117,"MEADOW VILLAGE EL","ELEMENTARY",015915,"NORTHSIDE ISD",20,015,"BEXAR COUNTY",443,265,0,-999,370,21,0,-999,21,-999,13,38,70,443
"STATE","CAMPUS","2022-2023",101920108,"MEADOW WOOD EL","ELEMENTARY",101920,"SPRING BRANCH ISD",04,101,"HARRIS COUNTY",657,199,0,62,186,72,66,-999,76,-999,0,34,94,657
"STATE","CAMPUS","2022-2023",178904123,"MEADOWBROOK EL","ELEMENTARY",178904,"CORPUS CHRISTI ISD",02,178,"NUECES COUNTY",333,203,10,21,281,27,0,-999,0,12,-999,11,61,333
"STATE","CAMPUS","2022-2023",220905141,"MEADOWBROOK EL","ELEMENTARY",220905,"FORT WORTH ISD",11,220,"TARRANT COUNTY",485,394,197,26,457,252,-999,0,26,59,-999,24,58,485
"STATE","CAMPUS","2022-2023",220905052,"MEADOWBROOK MIDDLE","MIDDLE SCHOOL",220905,"FORT WORTH ISD",11,220,"TARRANT COUNTY",759,656,0,47,712,317,252,0,107,44,14,61,99,759
"STATE","CAMPUS","2022-2023",220912104,"MEADOWCREEK EL","ELEMENTARY",220912,"CROWLEY ISD",11,220,"TARRANT COUNTY",534,358,100,18,461,136,36,-999,53,0,-999,17,56,534
"STATE","CAMPUS","2022-2023",014906108,"MEADOWS EL","ELEMENTARY",014906,"KILLEEN ISD",12,014,"BELL COUNTY",830,257,0,62,331,35,26,0,21,0,729,67,123,830
"STATE","CAMPUS","2022-2023",043910102,"MEADOWS EL","ELEMENTARY",043910,"PLANO ISD",10,043,"COLLIN COUNTY",364,276,182,11,322,224,41,0,17,-999,0,20,81,364
"STATE","CAMPUS","2022-2023",079907110,"MEADOWS EL","ELEMENTARY",079907,"FORT BEND ISD",04,079,"FORT BEND COUNTY",443,143,0,24,253,129,123,0,-999,-999,11,-999,67,-999
